#SampleID	V_D0_P1	V_D0_P2	V_D0_P3	V_W10_P1	V_W10_P2	V_W10_P3	V_W17_P1	V_W17_P2	V_W17_P3	Taxa
#RatonA	V_D0_R1	V_D0_R2	V_D0_R3	V_W!0_R1	V_W10_R2	V_W10_R3	V_W!7_R1	V_W17_R2	V_W17_R3	Taxa
#RatonB	V_D0_R6	V_D0_R5	V_D0_R4	V_W10_R6	V_W10_R5	V_W10_R4	V_W17_R6	V_W17_R5	V_W17_R4	Taxa
scaffold_2341	191.8068204	76.43075946	60.75867092	215.3625985	132.5889148	119.5485423	232.5011015	411.6005784	107.9122265	Siphoviridae
scaffold_5355	0	329.2390062	0	0	251.9575768	19.80235951	0	139.1981523	26.18878819	Siphoviridae
scaffold_2111	160.0401312	97.22413196	72.83898382	0	18.21066421	15.83319601	35.11764252	16.48850746	9.306460371	Siphoviridae
scaffold_5530	21.6651673	18.92969497	290.0664608	101.9369561	61.01465191	30.313696	13.91069757	22.54880922	17.81783099	Siphoviridae
scaffold_2996	236.4022441	23.05020532	71.62929204	211.5784495	46.31437764	93.9583582	95.472676	194.6958579	32.54447549	Siphoviridae
scaffold_4733	156.7796904	77.05377104	97.55256201	92.20817562	55.19146301	274.2058143	29.36050104	57.11095363	0	Siphoviridae
scaffold_1638	26.71586215	260.0763874	44.94031746	16.49825911	127.9057906	4.361067689	2.001256915	19.46385225	3.84503264	Siphoviridae
scaffold_2876	3.997311542	186.4178327	141.6866461	0	0	32.62583501	0	11.64897181	0	Siphoviridae
scaffold_47	13.81809745	253.3124999	65.06225094	68.4514295	920.3625781	148.1760912	7.573895361	81.19222016	114.4740991	Siphoviridae
scaffold_4536	77.5942193	9.71361555	245.3492178	11.20887884	256.8629145	31.11044201	4.078947872	0	7.836918682	Siphoviridae
scaffold_327	64.9162572	109.430312	160.2482066	842.3314862	841.5446911	737.2444248	1123.55463	962.089629	419.5241775	Siphoviridae
scaffold_4248	214.8221321	72.99382575	46.93050631	107.2019638	18.33315346	42.50585024	117.0334415	195.3988053	198.624026	Siphoviridae
scaffold_2057	119.2306718	98.197229	118.5932478	81.26971172	48.9221816	175.2966375	28.39134274	59.82793155	6.818567291	Siphoviridae
scaffold_3408	220.6874842	31.81258085	84.37076161	9.177410889	37.66741793	50.94413335	13.35876001	37.35338383	64.16575989	Siphoviridae
scaffold_4788	232.9374567	63.31934595	40.71041535	127.8661924	63.61323164	27.65414686	116.3273198	255.0742811	105.6548811	Siphoviridae
scaffold_1451	235.8848706	27.76873819	73.6460082	377.2371832	284.2070235	357.7684229	154.9013595	192.1517373	92.67002648	Siphoviridae
scaffold_5051	221.2758589	48.97029786	68.21721114	107.8799209	49.19758494	85.54932388	113.4115897	224.846387	138.2818623	Siphoviridae
scaffold_2067	0	338.541435	0	0	892.8973451	41.40407258	0	133.972925	18.25241223	Siphoviridae
scaffold_1250	130.2552131	88.7088983	120.0787166	194.1619308	50.59751622	333.604689	74.02074441	44.99449889	77.572752	Siphoviridae
scaffold_2703	215.3200824	79.72472902	44.08615035	107.3299941	78.85872722	88.26557099	66.54281257	98.48437096	113.9526328	Siphoviridae
scaffold_3498	214.4784809	46.27114758	79.08403521	149.5028825	44.74268552	96.32719146	129.2109026	120.7075352	124.127026	Siphoviridae
scaffold_1673	158.9134029	85.84098924	96.28654066	564.7727143	501.0926729	337.0093013	303.1967777	199.8875019	50.82517125	Siphoviridae
scaffold_2062	219.0864842	40.31198463	81.72843346	65.12436169	91.32543819	203.9935978	73.46680508	141.7524355	86.51277567	Siphoviridae
scaffold_651	32.40029018	168.1406028	140.6799658	54.56905028	216.7128206	120.2042594	11.03214269	39.69972956	23.31576884	Siphoviridae
scaffold_4873	52.77388643	270.4323592	18.85163166	0	24.10131259	9.313243951	12.8213056	27.01782021	0	Siphoviridae
scaffold_2063	133.6983844	125.8034096	82.69849648	110.7378376	120.3109914	154.968823	82.96618911	224.7831056	161.6808695	Siphoviridae
scaffold_4055	222.2474762	73.3714977	48.55266298	176.7586818	35.56282569	140.1705303	151.3483896	288.8773047	163.5676885	Siphoviridae
scaffold_2251	216.512936	23.36876663	105.0799361	97.876711	86.08317181	110.8810397	57.24266304	126.1924701	114.8688728	Siphoviridae
scaffold_2194	208.4237045	67.13709598	70.12034569	185.3439989	51.6537521	114.3167902	234.8164936	281.8283564	271.1729577	Siphoviridae
scaffold_1368	189.0576249	79.03266854	78.10886726	115.401236	151.1644039	177.1862256	81.3092537	175.5399239	87.55197432	Siphoviridae
scaffold_1415	135.8312832	132.8731015	78.31007221	270.8297462	286.4728723	196.8719143	201.6744407	241.4089935	178.8364106	Siphoviridae
scaffold_2227	343.9538157	1.718693058	4.051714787	0	21.36754214	0	0	0	9.706458286	Siphoviridae
scaffold_5090	276.5967518	41.77069115	35.16852658	156.6521235	41.21519533	66.89088415	219.2547035	183.3890174	101.101441	Siphoviridae
scaffold_2585	46.75275876	177.2876735	131.4504286	46.1951255	5.266709023	42.73846336	22.41407744	10.89975726	5.383045696	Siphoviridae
scaffold_4771	40.81883112	238.176557	77.79636485	11.58964755	47.56811079	0	21.08755428	38.96778929	16.20628195	Siphoviridae
scaffold_5697	75.80228139	144.8811575	136.6194215	871.2113096	595.9611213	773.3675182	1237.389354	784.6663331	400.0226144	Siphoviridae
scaffold_2519	249.5481877	37.40880766	71.65356111	245.5141571	165.3627101	332.4773959	136.0768847	147.0509391	116.1980996	Siphoviridae
scaffold_1960	130.8862586	136.5232546	91.43332496	31.3287649	36.43230249	49.68773862	95.76538082	141.9270505	21.90415173	Siphoviridae
scaffold_2286	43.72822049	10.48820658	304.9455116	0	24.14702986	33.59127617	0	4.997366721	0	Siphoviridae
scaffold_2087	63.11566091	124.6033826	171.8311831	710.462993	692.999387	579.0507743	1090.415628	812.5593023	356.4532458	Siphoviridae
scaffold_164	103.9315921	221.78365	36.59433224	32.91409324	186.0186565	151.6346291	56.18039794	62.12874156	86.57108432	Siphoviridae
scaffold_1276	57.85533895	163.0499753	142.4388514	74.72585895	38.33774843	83.3315411	113.8706281	106.6160484	662.8727052	Siphoviridae
scaffold_4517	248.4041847	38.74308577	76.65572271	324.1257082	126.1519154	124.0850554	126.0849222	213.6098006	164.1035368	Siphoviridae
scaffold_1019	259.8953084	36.05816507	67.88588974	434.8694454	363.8904073	482.7951432	189.164457	246.9741297	125.8617039	Siphoviridae
scaffold_2118	12.96097985	323.6922328	29.19967474	26.67998043	95.81626422	285.6243555	36.40849732	56.65636288	4.663464563	Siphoviridae
scaffold_4207	19.42248396	220.4237274	126.0194088	10.66157031	54.69868209	0	0	15.09360917	3.727128319	Siphoviridae
scaffold_592	119.291398	156.3442654	90.26256397	54.40969255	430.9627916	281.5920039	15.63147319	43.58158897	0	Siphoviridae
scaffold_2224	117.1207709	63.55931389	186.2841273	13.87576003	47.45928695	5.501774007	12.62358677	4.910986208	4.850761818	Siphoviridae
scaffold_3671	246.4077258	27.51003989	95.87002591	338.151044	204.8796418	455.8643352	196.8868431	258.1675028	74.30508563	Siphoviridae
scaffold_5955	81.32410688	217.1945644	72.30859593	53.56942097	18.32235867	53.10102783	9.747044227	9.479793789	28.09062364	Siphoviridae
scaffold_5997	238.2848385	23.29163354	109.8172307	94.06959128	36.77101622	149.1953251	24.45159544	102.2590164	140.9372008	Siphoviridae
scaffold_5539	68.1541618	255.7897147	48.38959183	25.50805606	0	0	13.92369823	31.59783603	0	Siphoviridae
scaffold_4163	257.3579656	56.4032895	58.75301015	137.7395418	28.99143398	67.21732591	194.7119652	241.8727433	192.6068796	Siphoviridae
scaffold_4726	199.9207909	8.550697306	167.9812583	0	0	18.25725765	0	8.148384539	0	Siphoviridae
scaffold_2599	123.9868854	165.6442181	86.90233605	197.2194133	253.9482027	190.1284634	161.8315922	250.462384	332.5582785	Siphoviridae
scaffold_4143	103.746684	246.7626176	27.70132977	738.2354709	284.9629435	485.0659887	237.9438795	190.3614387	66.36247022	Siphoviridae
scaffold_2130	0	25.76813459	352.7234511	0	0	114.4761494	0	2.376361592	0	Siphoviridae
scaffold_1769	141.3714849	141.2120355	96.45529935	5.849468492	204.0708654	120.605112	23.41504902	16.56221152	16.35910586	Siphoviridae
scaffold_4074	162.066706	127.775441	89.75832791	297.1230594	288.829099	248.0211491	176.4129374	284.1149962	291.5645071	Siphoviridae
scaffold_4276	231.2630649	78.5802454	70.64548821	107.5822624	29.43710443	59.71929547	221.1948959	81.86364298	157.9585482	Siphoviridae
scaffold_2634	234.2627575	79.27723756	67.23527968	324.0873331	152.2485778	226.0386928	248.661182	167.217324	155.6116064	Siphoviridae
scaffold_5881	122.5304306	115.0420908	143.351088	46.46287448	95.35023181	31.58168134	79.70910901	37.58719794	27.84469405	Siphoviridae
scaffold_2898	122.5832109	192.5561394	66.40071535	0	56.59437249	6.56076961	24.08545151	14.64066364	17.35334676	Siphoviridae
scaffold_3694	63.63228305	21.62143972	297.3322017	9.702673296	73.00935597	0	0	6.868048256	6.783824028	Siphoviridae
scaffold_2517	216.3999615	76.64562801	90.34371289	249.1533774	224.6655689	251.4653155	120.8903112	220.4543747	187.3977436	Siphoviridae
scaffold_1091	246.5916367	54.2782138	86.34032335	25.53988146	43.6770512	48.94536723	24.78412493	55.741838	86.30755033	Siphoviridae
scaffold_3546	303.529443	39.69741492	44.03964766	348.950912	167.7375849	474.9110791	171.6005195	223.6399314	174.7397271	Siphoviridae
scaffold_2447	156.6949904	142.3868952	88.22056242	47.92234735	179.0389421	55.54235547	6.707346075	84.80471929	113.4045742	Siphoviridae
scaffold_760	127.0682425	105.8646505	155.6139246	46.94811153	214.4846057	19.94469125	64.06714566	37.38630802	14.06774566	Siphoviridae
scaffold_133	48.82890552	292.2513111	47.87306911	140.9981903	120.3253501	50.37087831	63.75611874	44.22085487	58.56344021	Siphoviridae
scaffold_261	123.568915	231.0853794	34.49656696	39.71494039	265.8525746	178.4668441	76.39124345	77.64339974	89.25274022	Siphoviridae
scaffold_3297	200.6968706	0	191.343864	0	0	49.85450892	0	9.535942617	31.39667159	Siphoviridae
scaffold_4666	30.52530478	14.14378632	348.4355997	79.97293423	62.52150184	45.29924433	12.47246304	32.34796106	15.97563582	Siphoviridae
scaffold_2077	333.6269229	29.21984623	30.61511898	190.1309103	42.6061958	75.38738762	88.27595688	136.9048	36.67143308	Siphoviridae
scaffold_3553	212.4852946	39.80745626	143.5256085	0	12.93865799	33.74840791	37.85676325	61.92249918	115.7140323	Siphoviridae
scaffold_2509	27.34207256	302.8699148	65.70528955	37.5221611	28.23416529	0	40.96331345	15.93606248	31.48127081	Siphoviridae
scaffold_4668	224.8713721	101.8779061	70.04987298	394.3173741	512.1091576	475.8412456	218.3595053	319.5698827	47.94697736	Siphoviridae
scaffold_1443	244.9672239	57.23836564	95.64143651	152.4215561	48.65725406	259.8727926	16.64001165	41.35851211	78.15035998	Siphoviridae
scaffold_898	4.944735091	240.5680824	152.8536052	3.701331704	2.531934294	14.67587398	1.346926779	1.964993871	2.587862353	Siphoviridae
scaffold_4565	293.8868776	75.24261023	29.56331605	123.8061113	15.3983369	44.62676071	120.8251641	231.0411433	224.2732224	Siphoviridae
scaffold_3729	150.4022386	119.5127205	130.9113535	273.0337119	276.8221024	189.4524773	106.454856	253.6632281	228.3948014	Siphoviridae
scaffold_2601	176.6374354	117.8035482	107.2475582	38.68143422	37.04461009	39.87694533	73.1967658	154.7009376	40.56738306	Siphoviridae
scaffold_1718	2.775608622	232.0066529	167.5842501	0	0	22.65436356	0	6.066512375	7.989490053	Siphoviridae
scaffold_4734	254.7669969	84.18837947	63.91374752	397.6477574	224.7080994	228.5048453	153.0940412	228.4438145	68.4985745	Siphoviridae
scaffold_3194	40.65890338	245.4047367	120.8478211	61.67054225	84.37274655	20.95930821	83.35642019	40.53545137	12.31949451	Siphoviridae
scaffold_3165	59.55314514	226.5642173	121.388959	17.51274943	95.83822129	48.60694661	6.372947108	15.49552434	15.30549967	Siphoviridae
scaffold_5593	42.11708523	302.1179317	63.72537016	0	21.96527469	0	9.34798877	18.18335976	0	Siphoviridae
scaffold_212	141.6568631	143.0967427	124.1356779	50.86530297	305.9554841	27.81823654	75.95503695	76.35556289	15.94226983	Siphoviridae
scaffold_1437	31.38171532	244.6242278	133.0815694	15.19971412	51.98760948	60.26725156	1.843741984	7.172756541	0	Siphoviridae
scaffold_902	210.2972244	65.18285266	135.8092303	359.6632439	98.91982828	645.4086915	117.3895818	90.54935214	55.73730272	Siphoviridae
scaffold_4020	0	411.5060809	0	0	632.0001029	61.39555298	0	184.5028171	14.43486913	Siphoviridae
scaffold_1995	3.084224793	231.0796609	177.8796097	0	17.3719316	15.10396297	0	4.494026458	4.438915327	Siphoviridae
scaffold_987	213.762984	51.04006644	148.6693912	138.7475235	153.2145704	69.16013605	168.0618351	129.7809242	109.4806726	Siphoviridae
scaffold_4660	54.06777635	45.22225749	314.8289147	74.19846503	85.89515614	81.47043517	24.9240604	22.22062078	7.981136341	Siphoviridae
scaffold_2729	96.03812966	93.94214295	224.9596949	1405.817125	658.4118408	1498.039514	454.9005729	294.0095483	270.8576248	Siphoviridae
scaffold_2262	274.3846098	43.43124103	97.26719418	49.11448326	62.39493196	55.6400487	38.29911851	58.356782	103.01821	Siphoviridae
scaffold_2294	140.1212674	76.23669555	200.3812534	7.07822095	58.10316437	0	10.30315152	10.02065339	14.84665222	Siphoviridae
scaffold_5946	164.0332338	158.9315301	95.61927787	133.7267025	160.0849882	243.9056912	85.16127692	191.6836599	233.7444511	Siphoviridae
scaffold_2745	265.7657483	50.60983206	102.9337844	504.9920878	145.3062591	378.2134353	420.0417861	387.2474882	221.3728138	Siphoviridae
scaffold_1403	228.0193458	11.12716977	181.4354323	4.993344307	10.2472467	3.959747337	2.725641621	5.301816614	10.47359879	Siphoviridae
scaffold_4136	177.8282952	106.9370688	136.8090975	126.4081203	86.47078419	50.12113997	153.3344356	182.6845171	883.8084288	Siphoviridae
scaffold_4761	209.5463805	136.1902004	76.04056155	81.0586932	63.37033003	45.91425317	164.3433537	178.2800507	182.1659662	Siphoviridae
scaffold_5198	20.82889962	303.3169257	100.1071793	12.25027827	50.27957851	0	0	47.69255323	8.565034556	Siphoviridae
scaffold_2993	162.1968889	79.52934096	182.5517727	152.1477732	104.0782604	67.02997505	79.97466391	224.3707774	685.5422889	Siphoviridae
scaffold_4700	107.2425781	197.3420701	120.4891453	22.93581511	54.91318672	45.470544	20.86604636	91.32267736	72.16221551	Siphoviridae
scaffold_5045	72.66046901	281.4557672	73.33586001	23.93127574	45.01870196	61.6772745	4.35433497	16.93978057	25.09806706	Siphoviridae
scaffold_2561	99.26684966	74.70951403	255.2671034	0	52.25436184	66.63413612	2.779803545	2.703585187	10.68172236	Siphoviridae
scaffold_574	293.3485399	66.45073297	70.98365262	273.9705785	53.54640352	126.3655433	252.2989901	347.2936971	181.7791068	Siphoviridae
scaffold_652	41.6234112	327.4191445	61.96210567	1.516480719	24.89674429	9.620615154	17.65927426	52.06196564	2.120557505	Siphoviridae
scaffold_1096	260.4388644	39.58470656	131.8902147	83.13426893	43.74527527	25.35611404	41.11282549	63.37335436	128.17316	Siphoviridae
scaffold_2380	61.629201	339.2412506	32.79360018	36.24650728	34.7127183	11.49746557	7.914133918	41.05140981	0	Siphoviridae
scaffold_3461	163.4835838	119.5275025	154.4364838	9.283544212	41.27827982	7.361897599	18.58071747	3.28568363	0	Siphoviridae
scaffold_1835	313.4017934	33.43288805	91.07627662	276.0568424	170.3661092	302.1971554	210.7433979	277.1807912	113.2889663	Siphoviridae
scaffold_2626	134.4849785	256.800242	47.79402762	31.19270855	232.0474376	129.8638737	59.59342841	63.47940773	109.0451257	Siphoviridae
scaffold_1211	129.090076	129.3591631	182.0537081	42.78702803	254.1773742	37.50194371	72.1152599	77.31115986	28.34093613	Siphoviridae
scaffold_2198	204.5639285	136.1793673	102.3297821	292.1861081	223.3873969	207.1715869	136.3493639	302.9367202	86.52195109	Siphoviridae
scaffold_930	185.428873	94.50955574	164.3429825	170.0654804	112.4572184	79.41919717	173.2846852	203.310205	886.501238	Siphoviridae
scaffold_1041	58.8450324	286.7049964	98.86683915	71.85773277	73.03032505	29.30582375	58.27550544	53.04448779	20.096326	Siphoviridae
scaffold_1714	155.1093824	14.1171947	277.8916027	595.8185269	321.7703964	1223.040799	191.922294	106.9511642	59.7960006	Siphoviridae
scaffold_3722	33.13587172	322.0920376	92.42567522	29.23272401	6.665649227	0	19.50278807	13.79494448	6.81288718	Siphoviridae
scaffold_3738	125.7572238	111.2610776	212.3988939	0	40.09409482	38.7329616	0	6.91475295	0	Siphoviridae
scaffold_4499	54.11870362	67.57901104	328.380734	22.28050611	30.48242202	26.50283136	0	7.885640711	0	Siphoviridae
scaffold_2606	423.6429334	19.19313009	9.049328339	69.76500422	58.32869024	36.88266789	7.052142905	13.71756585	16.25921357	Siphoviridae
scaffold_4202	272.889815	63.28116524	116.548058	420.6390906	123.8385561	299.7897981	238.3272108	346.7466673	234.5342393	Siphoviridae
scaffold_1507	42.36734643	368.0619545	44.06800207	10.41343761	33.83624439	0	13.26319467	11.97814082	3.640384775	Siphoviridae
scaffold_3600	204.2000787	34.29806301	217.4736994	205.3947601	104.5599355	117.424457	173.8228573	167.3663068	123.5679364	Siphoviridae
scaffold_1860	281.8106856	45.00267106	131.7297469	384.7158422	281.8186187	449.2146573	211.6525759	327.0002787	137.6679583	Siphoviridae
scaffold_2361	324.5475313	40.23624632	94.85451367	213.0621301	138.3364746	226.2337042	170.8376487	322.0822026	128.7678945	Siphoviridae
scaffold_1460	116.8091607	146.9384308	208.2869995	506.4795461	293.9682498	432.0681832	309.0443335	268.8840892	774.4043484	Siphoviridae
scaffold_2984	211.7770103	109.5030272	152.429512	50.54374071	57.62494903	66.80240414	113.4237063	193.7944882	812.790057	Siphoviridae
scaffold_2813	197.7196896	136.0448328	142.5410904	231.9916998	194.8902243	103.2817367	204.3914186	321.2287357	879.3043797	Siphoviridae
scaffold_2604	269.9600344	47.94197719	159.3586335	23.2352043	63.57712878	67.56066072	33.82146902	76.75297287	108.3024801	Siphoviridae
scaffold_3467	218.9531821	37.96573654	221.0426314	130.1023765	171.6387654	22.10825224	209.6693089	143.073231	142.9430486	Siphoviridae
scaffold_2977	335.3623552	73.99922554	71.25369119	117.8626403	28.79470001	60.08507418	208.325783	321.7983548	153.0398895	Siphoviridae
scaffold_4852	0	481.2576505	0	0	1021.229792	176.4202488	0	167.8362719	49.11942597	Siphoviridae
scaffold_3087	108.0447378	83.40447565	292.4107175	0	29.54190425	44.52084276	9.429339938	0	0	Siphoviridae
scaffold_1409	153.821893	131.3898601	198.7034653	145.1788297	113.0091627	192.5408985	182.1760467	251.5970656	927.5435992	Siphoviridae
scaffold_202	57.45127101	324.2373324	102.2854872	68.19520459	107.4713136	31.48912111	53.71663956	56.21555495	12.67445243	Siphoviridae
scaffold_755	222.1154761	35.40323434	226.6062673	118.0462365	213.8188898	97.56666921	245.0387681	155.3494278	106.9460601	Siphoviridae
scaffold_1675	140.7213932	132.3583994	212.3743366	397.4255576	382.9057319	419.4741612	356.4687576	261.5069941	508.7728894	Siphoviridae
scaffold_4933	37.35762267	380.8093383	67.33012127	23.66156912	113.3015903	112.5824652	27.98419915	48.15299676	33.08694754	Siphoviridae
scaffold_1008	159.2653227	133.4648118	193.1249704	40.22641118	310.945414	19.13984873	62.94565024	77.59249639	22.50009962	Siphoviridae
scaffold_465	169.9729435	134.3555365	181.656861	34.37483625	310.7268302	42.83623036	79.075483	67.78274289	25.75058068	Siphoviridae
scaffold_3013	266.337843	39.9875805	179.8539916	199.7508781	255.839699	74.14629971	252.0951113	141.3938848	65.37273961	Siphoviridae
scaffold_2365	162.359693	203.9715981	121.2671692	173.4304685	205.1429877	126.0703036	211.687891	198.211018	376.4034487	Siphoviridae
